2011,2011,AZ,%,12.1,10.1,14.3,ALC2_2,AGEADJPREV,-111.76381127699972,34.865970280000454,B_F_ALL
2018,2018,AZ,%,17.8,10.2,29.3,ALC2_2,AGEADJPREV,-111.76381127699972,34.865970280000454,NH_B_MULTI
2015,2015,PA,%,13.7,10.3,18.0,ALC2_2,AGEADJPREV,-77.86070029399963,40.79373015200048,NH_B_BLACK
2018,2018,RI,%,19.0,10.3,32.5,ALC2_2,AGEADJPREV,-71.52247031399963,41.70828019300046,NH_B_MULTI
2019,2019,LA,%,19.1,10.3,32.9,ALC2_2,AGEADJPREV,-92.44568007099969,31.31266064400046,NH_B_MULTI
2013,2013,SC,%,12.1,10.4,14.2,ALC2_2,AGEADJPREV,-81.04537120699968,33.998821303000454,NH_B_BLACK
2016,2016,NV,%,12.4,10.4,14.8,ALC2_2,AGEADJPREV,-117.07184056399967,39.493240390000494,B_F_ALL
2020,2020,AR,%,12.5,10.4,15.0,ALC2_2,AGEADJPREV,-92.27449074299966,34.74865012400045,B_F_ALL
2015,2015,NC,%,12.6,10.4,15.2,ALC2_2,AGEADJPREV,-79.15925046299964,35.466220975000454,NH_B_BLACK
2018,2018,DE,%,13.9,10.4,18.2,ALC2_2,CRDPREV,-75.57774116799965,39.008830667000495,NH_B_BLACK
2015,2015,LA,%,12.2,10.5,14.2,ALC2_2,CRDPREV,-92.44568007099969,31.31266064400046,B_F_ALL
2018,2018,RI,%,14.3,10.5,19.1,ALC2_2,CRDPREV,-71.52247031399963,41.70828019300046,H_B_ALL
2019,2019,NE,%,15.0,10.5,21.1,ALC2_2,CRDPREV,-99.36572062299967,41.6410409880005,NH_B_BLACK
2015,2015,ME,%,18.1,10.5,29.4,ALC2_2,CRDPREV,-68.98503133599962,45.254228894000505,NH_B_OTHER
2015,2015,UT,%,11.3,10.6,12.1,ALC2_2,AGEADJPREV,-111.58713063499971,39.360700171000474,B_B_ALL
2019,2019,IN,%,11.9,10.6,13.4,ALC2_2,AGEADJPREV,-86.14996019399968,39.766910452000445,B_F_ALL
2011,2011,TX,%,12.0,10.6,13.5,ALC2_2,AGEADJPREV,-99.42677020599967,31.827240407000488,B_F_ALL
2019,2019,KY,%,12.4,10.6,14.5,ALC2_2,AGEADJPREV,-84.77497104799966,37.645970271000465,B_F_ALL
2015,2015,VA,%,12.9,10.6,15.7,ALC2_2,CRDPREV,-78.45789046299967,37.54268067400045,NH_B_BLACK
2013,2013,NM,%,13.8,10.6,17.6,ALC2_2,AGEADJPREV,-106.24058098499967,34.52088095200048,NH_B_OTHER
2013,2013,CA,%,11.9,10.7,13.2,ALC2_2,CRDPREV,-120.99999953799971,37.63864012300047,B_F_ALL
2019,2019,OR,%,13.6,10.7,17.1,ALC2_2,CRDPREV,-120.15503132599969,44.56744942400047,H_B_ALL
2019,2019,IA,%,17.0,10.7,25.9,ALC2_2,CRDPREV,-93.81649055599968,42.46940091300047,NH_B_OTHER
